city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
Carandaí,3113206,32,125.48528,2020-06-26,0.0938,3,25501.0,True,51,city,MG
Carangola,3113305,130,393.93939,2020-06-26,0.0308,4,33000.0,True,80,city,MG
Caratinga,3113404,178,193.34796,2020-06-26,0.0337,6,92062.0,True,55,city,MG
Carbonita,3113503,2,21.26528,2020-06-26,0.0,0,9405.0,True,32,city,MG
Careaçu,3113602,1,14.79947,2020-06-26,0.0,0,6757.0,True,43,city,MG
Carlos Chagas,3113701,28,148.64363,2020-06-26,0.0,0,18837.0,True,69,city,MG
Carmo da Cachoeira,3113909,4,32.86771,2020-06-26,0.0,0,12170.0,True,84,city,MG
Carmo da Mata,3114006,7,60.99686,2020-06-26,0.0,0,11476.0,True,50,city,MG
Carmo de Minas,3114105,5,33.64964,2020-06-26,0.0,0,14859.0,True,24,city,MG
Carmo do Cajuru,3114204,76,338.10837,2020-06-26,0.0395,3,22478.0,True,92,city,MG
Carmo do Paranaíba,3114303,58,191.23611,2020-06-26,0.0,0,30329.0,True,45,city,MG
Carmo do Rio Claro,3114402,16,75.3828,2020-06-26,0.0625,1,21225.0,True,29,city,MG
Carmópolis de Minas,3114501,81,418.49651,2020-06-26,0.0123,1,19355.0,True,52,city,MG
Carneirinho,3114550,1,9.97307,2020-06-26,0.0,0,10027.0,True,4,city,MG
Carrancas,3114600,0,,2020-06-26,0.0,0,4047.0,True,27,city,MG
Carvalhópolis,3114709,1,27.94077,2020-06-26,0.0,0,3579.0,True,23,city,MG
Cascalho Rico,3115003,2,65.04065,2020-06-26,0.0,0,3075.0,True,47,city,MG
Cássia,3115102,5,28.18489,2020-06-26,0.0,0,17740.0,True,2,city,MG
Cataguases,3115300,77,102.49857,2020-06-26,0.026,2,75123.0,True,74,city,MG
Catas Altas,3115359,18,334.82143,2020-06-26,0.0,0,5376.0,True,42,city,MG
Catas Altas da Noruega,3115409,13,357.04477,2020-06-26,0.0,0,3641.0,True,27,city,MG
Catuji,3115458,9,142.60814,2020-06-26,0.0,0,6311.0,True,57,city,MG
Caxambu,3115508,16,73.88253,2020-06-26,0.0625,1,21656.0,True,47,city,MG
Central de Minas,3115706,1,14.22071,2020-06-26,0.0,0,7032.0,True,7,city,MG
Centralina,3115805,29,280.19324,2020-06-26,0.0345,1,10350.0,True,82,city,MG
Chácara,3115904,1,31.70577,2020-06-26,0.0,0,3154.0,True,43,city,MG
Chalé,3116001,7,122.7209,2020-06-26,0.0,0,5704.0,True,35,city,MG
Chiador,3116209,22,818.75698,2020-06-26,0.0,0,2687.0,True,45,city,MG
Cipotânea,3116308,4,58.9362,2020-06-26,0.0,0,6787.0,True,39,city,MG
Claraval,3116407,1,20.64836,2020-06-26,0.0,0,4843.0,True,5,city,MG
Cláudio,3116605,29,101.33837,2020-06-26,0.0,0,28617.0,True,50,city,MG
Coimbra,3116704,6,79.40709,2020-06-26,0.0,0,7556.0,True,28,city,MG
Comercinho,3117009,2,28.86419,2020-06-26,0.0,0,6929.0,True,53,city,MG
Conceição da Barra de Minas,3115201,2,50.58169,2020-06-26,0.0,0,3954.0,True,12,city,MG
Conceição das Alagoas,3117306,51,182.84157,2020-06-26,0.0,0,27893.0,True,77,city,MG
Conceição das Pedras,3117207,1,35.56188,2020-06-26,0.0,0,2812.0,True,21,city,MG
Conceição do Mato Dentro,3117504,78,437.17072,2020-06-26,0.0,0,17842.0,True,32,city,MG
Conceição do Rio Verde,3117702,4,29.32981,2020-06-26,0.0,0,13638.0,True,43,city,MG
Conceição dos Ouros,3117801,3,25.77763,2020-06-26,0.0,0,11638.0,True,29,city,MG
Cônego Marinho,3117836,2,26.17116,2020-06-26,0.0,0,7642.0,True,17,city,MG
Confins,3117876,8,118.87073,2020-06-26,0.0,0,6730.0,True,21,city,MG
Congonhal,3117900,1,8.3682,2020-06-26,0.0,0,11950.0,True,48,city,MG
Congonhas,3118007,68,124.1737,2020-06-26,0.0147,1,54762.0,True,46,city,MG
Congonhas do Norte,3118106,1,19.82161,2020-06-26,0.0,0,5045.0,True,7,city,MG
Conselheiro Lafaiete,3118304,96,74.65646,2020-06-26,0.0104,1,128589.0,True,71,city,MG
Conselheiro Pena,3118403,14,61.07936,2020-06-26,0.0,0,22921.0,True,32,city,MG
Contagem,3118601,908,136.77686,2020-06-26,0.0407,37,663855.0,True,96,city,MG
Coqueiral,3118700,1,10.91822,2020-06-26,0.0,0,9159.0,True,34,city,MG
Coração de Jesus,3118809,1,3.75912,2020-06-26,0.0,0,26602.0,True,20,city,MG
Cordisburgo,3118908,22,247.46907,2020-06-26,0.0,0,8890.0,True,6,city,MG
Corinto,3119104,50,210.69487,2020-06-26,0.0,0,23731.0,True,36,city,MG
Coroaci,3119203,4,40.03603,2020-06-26,0.0,0,9991.0,True,16,city,MG
Coromandel,3119302,21,75.06971,2020-06-26,0.0,0,27974.0,True,71,city,MG
Coronel Fabriciano,3119401,471,428.74698,2020-06-26,0.0127,6,109855.0,True,101,city,MG
Coronel Pacheco,3119609,1,32.40441,2020-06-26,1.0,1,3086.0,True,30,city,MG
Coronel Xavier Chaves,3119708,8,232.96447,2020-06-26,0.0,0,3434.0,True,21,city,MG
Córrego Danta,3119807,3,93.3126,2020-06-26,0.0,0,3215.0,True,1,city,MG
Córrego do Bom Jesus,3119906,21,566.95464,2020-06-26,0.0476,1,3704.0,True,43,city,MG
Córrego Fundo,3119955,1,15.78034,2020-06-26,0.0,0,6337.0,True,16,city,MG
Córrego Novo,3120003,3,108.26416,2020-06-26,0.0,0,2771.0,True,30,city,MG
Couto de Magalhães de Minas,3120102,7,158.73016,2020-06-26,0.0,0,4410.0,True,51,city,MG
Crisólita,3120151,6,89.49881,2020-06-26,0.0,0,6704.0,True,31,city,MG
Cristais,3120201,1,7.81372,2020-06-26,0.0,0,12798.0,True,6,city,MG
Cristina,3120508,9,87.87346,2020-06-26,0.0,0,10242.0,True,45,city,MG
Crucilândia,3120607,14,278.10886,2020-06-26,0.0,0,5034.0,True,15,city,MG
Cruzeiro da Fortaleza,3120706,2,55.1572,2020-06-26,0.0,0,3626.0,True,4,city,MG
Cruzília,3120805,16,103.78154,2020-06-26,0.0,0,15417.0,True,45,city,MG
Cuparaque,3120839,6,120.43356,2020-06-26,0.0,0,4982.0,True,17,city,MG
Curral de Dentro,3120870,2,25.87657,2020-06-26,0.0,0,7729.0,True,17,city,MG
Curvelo,3120904,106,132.28669,2020-06-26,0.0,0,80129.0,True,68,city,MG
Datas,3121001,1,18.48429,2020-06-26,0.0,0,5410.0,True,1,city,MG
Delfim Moreira,3121100,7,87.22741,2020-06-26,0.0,0,8025.0,True,44,city,MG
Delfinópolis,3121209,4,56.22716,2020-06-26,0.0,0,7114.0,True,40,city,MG
Delta,3121258,17,161.39751,2020-06-26,0.0,0,10533.0,True,30,city,MG
Descoberto,3121308,1,19.94813,2020-06-26,0.0,0,5013.0,True,29,city,MG
Desterro de Entre Rios,3121407,3,41.4193,2020-06-26,0.0,0,7243.0,True,7,city,MG
Diamantina,3121605,28,58.67192,2020-06-26,0.0,0,47723.0,True,43,city,MG
Diogo de Vasconcelos,3121704,6,157.81168,2020-06-26,0.0,0,3802.0,True,59,city,MG
Dionísio,3121803,6,77.62971,2020-06-26,0.0,0,7729.0,True,50,city,MG
Divinésia,3121902,1,29.26544,2020-06-26,0.0,0,3417.0,True,82,city,MG
Divino,3122009,31,155.5366,2020-06-26,0.0,0,19931.0,True,52,city,MG
Divino das Laranjeiras,3122108,4,80.33742,2020-06-26,0.25,1,4979.0,True,38,city,MG
Divinópolis,3122306,330,138.5216,2020-06-26,0.0303,10,238230.0,True,109,city,MG
Divisa Alegre,3122355,7,103.15355,2020-06-26,0.0,0,6786.0,True,31,city,MG
Divisa Nova,3122405,1,16.63617,2020-06-26,0.0,0,6011.0,True,58,city,MG
Dom Bosco,3122470,3,81.58825,2020-06-26,0.0,0,3677.0,True,24,city,MG
Dom Cavati,3122504,9,177.44479,2020-06-26,0.0,0,5072.0,True,31,city,MG
Dom Joaquim,3122603,13,309.89273,2020-06-26,0.0,0,4195.0,True,20,city,MG
Dom Silvério,3122702,1,19.0949,2020-06-26,0.0,0,5237.0,True,6,city,MG
Dores de Campos,3123007,1,9.84931,2020-06-26,0.0,0,10153.0,True,7,city,MG
Dores de Guanhães,3123106,1,19.3461,2020-06-26,0.0,0,5169.0,True,16,city,MG
Dores do Indaiá,3123205,24,178.00193,2020-06-26,0.0,0,13483.0,True,34,city,MG
Doresópolis,3123403,1,65.48788,2020-06-26,0.0,0,1527.0,True,16,city,MG
Douradoquara,3123502,1,52.4109,2020-06-26,0.0,0,1908.0,True,1,city,MG
Durandé,3123528,2,25.50695,2020-06-26,0.0,0,7841.0,True,28,city,MG
Elói Mendes,3123601,26,92.60578,2020-06-26,0.0,0,28076.0,True,51,city,MG
Engenheiro Caldas,3123700,8,71.85198,2020-06-26,0.0,0,11134.0,True,45,city,MG
Engenheiro Navarro,3123809,2,27.61668,2020-06-26,0.0,0,7242.0,True,36,city,MG
Entre Folhas,3123858,13,242.08566,2020-06-26,0.0,0,5370.0,True,25,city,MG
Entre Rios de Minas,3123908,4,26.14721,2020-06-26,0.0,0,15298.0,True,9,city,MG
Ervália,3124005,16,84.67849,2020-06-26,0.0,0,18895.0,True,39,city,MG
Esmeraldas,3124104,72,102.05239,2020-06-26,0.0,0,70552.0,True,85,city,MG
Espera Feliz,3124203,64,256.50275,2020-06-26,0.0,0,24951.0,True,70,city,MG
Espinosa,3124302,30,94.88566,2020-06-26,0.0667,2,31617.0,True,76,city,MG
Espírito Santo do Dourado,3124401,3,63.93862,2020-06-26,0.0,0,4692.0,True,67,city,MG
Estiva,3124500,28,246.60912,2020-06-26,0.0357,1,11354.0,True,64,city,MG
Estrela Dalva,3124609,10,426.80324,2020-06-26,0.1,1,2343.0,True,48,city,MG
Estrela do Sul,3124807,3,37.60341,2020-06-26,0.0,0,7978.0,True,45,city,MG
Eugenópolis,3124906,56,496.67406,2020-06-26,0.0179,1,11275.0,True,42,city,MG
Ewbank da Câmara,3125002,5,127.7792,2020-06-26,0.0,0,3913.0,True,7,city,MG
Extrema,3125101,303,836.43892,2020-06-26,0.0165,5,36225.0,True,90,city,MG
Faria Lemos,3125309,8,246.8374,2020-06-26,0.125,1,3241.0,True,62,city,MG
Felixlândia,3125705,3,19.56182,2020-06-26,0.0,0,15336.0,True,1,city,MG
Ferros,3125903,8,81.4664,2020-06-26,0.0,0,9820.0,True,77,city,MG
Fervedouro,3125952,9,81.77358,2020-06-26,0.1111,1,11006.0,True,49,city,MG
Florestal,3126000,13,174.23938,2020-06-26,0.0,0,7461.0,True,33,city,MG
Formiga,3126109,135,199.45924,2020-06-26,0.0074,1,67683.0,True,82,city,MG
Formoso,3126208,10,104.58063,2020-06-26,0.1,1,9562.0,True,19,city,MG
Fortaleza de Minas,3126307,1,22.66546,2020-06-26,0.0,0,4412.0,True,1,city,MG
Francisco Badaró,3126505,1,9.67867,2020-06-26,0.0,0,10332.0,True,35,city,MG
Francisco Dumont,3126604,2,38.35091,2020-06-26,0.0,0,5215.0,True,2,city,MG
Francisco Sá,3126703,18,68.50097,2020-06-26,0.0,0,26277.0,True,26,city,MG
Frei Gaspar,3126802,5,85.03401,2020-06-26,0.0,0,5880.0,True,13,city,MG
Frei Inocêncio,3126901,24,249.71387,2020-06-26,0.0,0,9611.0,True,38,city,MG
Fronteira,3127008,7,38.66762,2020-06-26,0.0,0,18103.0,True,55,city,MG
Fruta de Leite,3127073,1,18.62544,2020-06-26,0.0,0,5369.0,True,9,city,MG
Frutal,3127107,66,110.93183,2020-06-26,0.0303,2,59496.0,True,82,city,MG
Galiléia,3127305,8,117.35367,2020-06-26,0.0,0,6817.0,True,17,city,MG
Goiabeira,3127370,3,89.47211,2020-06-26,0.3333,1,3353.0,True,7,city,MG
Goianá,3127388,2,50.42864,2020-06-26,0.0,0,3966.0,True,74,city,MG
Gonzaga,3127503,1,16.23904,2020-06-26,0.0,0,6158.0,True,29,city,MG
Gouveia,3127602,6,50.73996,2020-06-26,0.0,0,11825.0,True,37,city,MG
Governador Valadares,3127701,816,291.54831,2020-06-26,0.0368,30,279885.0,True,93,city,MG
Grão Mogol,3127800,6,37.88836,2020-06-26,0.0,0,15836.0,True,31,city,MG
Guanhães,3128006,21,61.19059,2020-06-26,0.0,0,34319.0,True,42,city,MG
Guapé,3128105,3,21.06002,2020-06-26,0.0,0,14245.0,True,46,city,MG
Guaraciama,3128253,2,40.22526,2020-06-26,0.5,1,4972.0,True,20,city,MG
Guaranésia,3128303,9,47.31612,2020-06-26,0.2222,2,19021.0,True,74,city,MG
Guarani,3128402,6,67.33251,2020-06-26,0.0,0,8911.0,True,22,city,MG
Guarará,3128501,1,26.34352,2020-06-26,0.0,0,3796.0,True,42,city,MG
Guarda-Mor,3128600,39,592.70517,2020-06-26,0.0,0,6580.0,True,17,city,MG
Guaxupé,3128709,77,148.31365,2020-06-26,0.026,2,51917.0,True,71,city,MG
Guimarânia,3128907,4,49.75743,2020-06-26,0.0,0,8039.0,True,92,city,MG
Guiricema,3129004,10,119.16111,2020-06-26,0.0,0,8392.0,True,20,city,MG
Heliodora,3129202,6,91.49131,2020-06-26,0.0,0,6558.0,True,36,city,MG
Iapu,3129301,25,227.19011,2020-06-26,0.04,1,11004.0,True,37,city,MG
Ibiá,3129509,37,146.83122,2020-06-26,0.027,1,25199.0,True,36,city,MG
Ibiaí,3129608,1,11.91185,2020-06-26,0.0,0,8395.0,True,59,city,MG
Ibiracatu,3129657,4,74.07407,2020-06-26,0.0,0,5400.0,True,12,city,MG
Ibiraci,3129707,9,65.08533,2020-06-26,0.0,0,13828.0,True,10,city,MG
Ibirité,3129806,163,90.45304,2020-06-26,0.0184,3,180204.0,True,77,city,MG
Ibituruna,3130002,1,33.45601,2020-06-26,0.0,0,2989.0,True,12,city,MG
Icaraí de Minas,3130051,1,8.34028,2020-06-26,0.0,0,11990.0,True,58,city,MG
Igarapé,3130101,81,188.17517,2020-06-26,0.0,0,43045.0,True,56,city,MG
Igaratinga,3130200,2,18.41621,2020-06-26,0.0,0,10860.0,True,42,city,MG
Iguatama,3130309,6,75.50019,2020-06-26,0.0,0,7947.0,True,21,city,MG
Ijaci,3130408,11,167.93893,2020-06-26,0.0909,1,6550.0,True,24,city,MG
Ilicínea,3130507,1,8.08081,2020-06-26,0.0,0,12375.0,True,51,city,MG
Imbé de Minas,3130556,5,72.43228,2020-06-26,0.2,1,6903.0,True,62,city,MG
Importados/Indefinidos,,279,,2020-06-26,0.0717,20,,True,97,city,MG
Inconfidentes,3130606,2,27.29258,2020-06-26,0.0,0,7328.0,True,42,city,MG
Indianópolis,3130705,5,72.55841,2020-06-26,0.0,0,6891.0,True,17,city,MG
Ingaí,3130804,9,325.26202,2020-06-26,0.0,0,2767.0,True,31,city,MG
Inhapim,3130903,15,62.13753,2020-06-26,0.0667,1,24140.0,True,44,city,MG
Inhaúma,3131000,2,31.89284,2020-06-26,0.0,0,6271.0,True,17,city,MG
Inimutaba,3131109,3,39.92016,2020-06-26,0.0,0,7515.0,True,16,city,MG
Ipaba,3131158,59,317.08497,2020-06-26,0.0169,1,18607.0,True,80,city,MG
Ipanema,3131208,19,95.66487,2020-06-26,0.0,0,19861.0,True,32,city,MG
Ipatinga,3131307,1482,562.62101,2020-06-26,0.0223,33,263410.0,True,105,city,MG
Ipiaçu,3131406,10,236.91068,2020-06-26,0.1,1,4221.0,True,64,city,MG
Ipuiúna,3131505,2,19.84324,2020-06-26,0.0,0,10079.0,True,77,city,MG
Iraí de Minas,3131604,22,314.87047,2020-06-26,0.0,0,6987.0,True,21,city,MG
Itabira,3131703,644,536.39847,2020-06-26,0.0016,1,120060.0,True,85,city,MG
Itabirinha,3131802,7,60.80612,2020-06-26,0.2857,2,11512.0,True,23,city,MG
Itabirito,3131901,405,780.72289,2020-06-26,0.0025,1,51875.0,True,49,city,MG
Itacarambi,3132107,9,49.57858,2020-06-26,0.0,0,18153.0,True,55,city,MG
Itaguara,3132206,20,149.72301,2020-06-26,0.0,0,13358.0,True,71,city,MG
Itaipé,3132305,4,31.34796,2020-06-26,0.0,0,12760.0,True,42,city,MG
Itajubá,3132404,82,84.6504,2020-06-26,0.0366,3,96869.0,True,78,city,MG
Itamarandiba,3132503,4,11.51576,2020-06-26,0.0,0,34735.0,True,5,city,MG
Itamarati de Minas,3132602,6,137.77268,2020-06-26,0.0,0,4355.0,True,40,city,MG
Itambacuri,3132701,11,47.39132,2020-06-26,0.2727,3,23211.0,True,49,city,MG
Itamogi,3132909,2,19.62323,2020-06-26,0.0,0,10192.0,True,39,city,MG
Itamonte,3133006,48,308.10707,2020-06-26,0.0,0,15579.0,True,62,city,MG
Itanhandu,3133105,39,254.38654,2020-06-26,0.0256,1,15331.0,True,79,city,MG
Itanhomi,3133204,7,57.24567,2020-06-26,0.0,0,12228.0,True,16,city,MG
Itaobim,3133303,60,284.87323,2020-06-26,0.0,0,21062.0,True,69,city,MG
Itapagipe,3133402,3,19.68117,2020-06-26,0.0,0,15243.0,True,7,city,MG
Itapecerica,3133501,16,73.52265,2020-06-26,0.0,0,21762.0,True,78,city,MG
Itapeva,3133600,41,419.09435,2020-06-26,0.0732,3,9783.0,True,81,city,MG
Itatiaiuçu,3133709,85,762.60542,2020-06-26,0.0118,1,11146.0,True,59,city,MG
Itaú de Minas,3133758,8,49.66476,2020-06-26,0.0,0,16108.0,True,51,city,MG
Itaúna,3133808,78,83.67842,2020-06-26,0.0,0,93214.0,True,72,city,MG
Itaverava,3133907,3,55.36077,2020-06-26,0.0,0,5419.0,True,16,city,MG
Itinga,3134004,13,86.72448,2020-06-26,0.0769,1,14990.0,True,31,city,MG
Itueta,3134103,3,49.57858,2020-06-26,0.0,0,6051.0,True,1,city,MG
Ituiutaba,3134202,74,70.69771,2020-06-26,0.027,2,104671.0,True,77,city,MG
Itumirim,3134301,3,49.80907,2020-06-26,0.0,0,6023.0,True,53,city,MG
Iturama,3134400,63,160.45641,2020-06-26,0.0,0,39263.0,True,20,city,MG
Jaboticatubas,3134608,126,625.52748,2020-06-26,0.0238,3,20143.0,True,77,city,MG
Jacinto,3134707,3,24.3388,2020-06-26,0.0,0,12326.0,True,10,city,MG
Jacutinga,3134905,70,269.4484,2020-06-26,0.0286,2,25979.0,True,45,city,MG
Jaguaraçu,3135001,10,319.18289,2020-06-26,0.0,0,3133.0,True,30,city,MG
Jaíba,3135050,1,2.5701,2020-06-26,0.0,0,38909.0,True,13,city,MG
Jampruca,3135076,2,37.00962,2020-06-26,0.0,0,5404.0,True,22,city,MG
Janaúba,3135100,158,220.52255,2020-06-26,0.0316,5,71648.0,True,83,city,MG
Januária,3135209,11,16.23808,2020-06-26,0.0,0,67742.0,True,31,city,MG
Japaraíba,3135308,19,436.78161,2020-06-26,0.0,0,4350.0,True,38,city,MG
Japonvar,3135357,0,,2020-06-26,0.0,0,7969.0,True,17,city,MG
Jeceaba,3135407,4,81.43322,2020-06-26,0.0,0,4912.0,True,82,city,MG
Jequitaí,3135605,1,13.27845,2020-06-26,0.0,0,7531.0,True,2,city,MG
Jequitibá,3135704,4,76.7607,2020-06-26,0.0,0,5211.0,True,42,city,MG
Jequitinhonha,3135803,10,39.38403,2020-06-26,0.1,1,25391.0,True,53,city,MG
Jesuânia,3135902,8,167.11928,2020-06-26,0.125,1,4787.0,True,10,city,MG
Joaíma,3136009,42,272.16174,2020-06-26,0.0,0,15432.0,True,38,city,MG
Joanésia,3136108,16,349.87973,2020-06-26,0.0,0,4573.0,True,23,city,MG
João Monlevade,3136207,267,334.12589,2020-06-26,0.0,0,79910.0,True,79,city,MG
João Pinheiro,3136306,30,63.22178,2020-06-26,0.0,0,47452.0,True,22,city,MG
Joaquim Felício,3136405,1,21.29925,2020-06-26,0.0,0,4695.0,True,31,city,MG
Jordânia,3136504,2,18.49797,2020-06-26,0.0,0,10812.0,True,22,city,MG
José Gonçalves de Minas,3136520,1,22.21729,2020-06-26,0.0,0,4501.0,True,9,city,MG
Josenópolis,3136579,1,20.54654,2020-06-26,0.0,0,4867.0,True,9,city,MG
Juatuba,3136652,34,126.17828,2020-06-26,0.0294,1,26946.0,True,58,city,MG
Juiz de Fora,3136702,1435,252.25314,2020-06-26,0.0334,48,568873.0,True,103,city,MG
Juramento,3136801,3,69.26807,2020-06-26,0.0,0,4331.0,True,9,city,MG
Juruaia,3136900,2,18.93401,2020-06-26,0.0,0,10563.0,True,3,city,MG
Ladainha,3137007,7,38.65054,2020-06-26,0.0,0,18111.0,True,45,city,MG
Lagamar,3137106,24,315.25023,2020-06-26,0.0,0,7613.0,True,30,city,MG
Lagoa da Prata,3137205,239,458.1616,2020-06-26,0.0042,1,52165.0,True,96,city,MG
Lagoa Dourada,3137403,5,38.43493,2020-06-26,0.0,0,13009.0,True,66,city,MG
Lagoa Formosa,3137502,38,210.50299,2020-06-26,0.0,0,18052.0,True,30,city,MG
Lagoa Santa,3137601,61,94.53407,2020-06-26,0.0,0,64527.0,True,69,city,MG
Lajinha,3137700,28,140.54108,2020-06-26,0.0,0,19923.0,True,50,city,MG
Lambari,3137809,24,115.307,2020-06-26,0.0417,1,20814.0,True,51,city,MG
Lamim,3137908,1,29.48983,2020-06-26,0.0,0,3391.0,True,10,city,MG
Laranjal,3138005,3,44.05286,2020-06-26,0.0,0,6810.0,True,46,city,MG
Lassance,3138104,2,30.71253,2020-06-26,0.0,0,6512.0,True,34,city,MG
Lavras,3138203,81,78.05499,2020-06-26,0.0988,8,103773.0,True,87,city,MG
Leopoldina,3138401,247,469.69783,2020-06-26,0.0162,4,52587.0,True,72,city,MG
Lima Duarte,3138609,46,275.48209,2020-06-26,0.0435,2,16698.0,True,55,city,MG
Limeira do Oeste,3138625,9,119.42675,2020-06-26,0.0,0,7536.0,True,11,city,MG
Lontra,3138658,4,41.40358,2020-06-26,0.25,1,9661.0,True,18,city,MG
Luisburgo,3138674,5,79.79572,2020-06-26,0.0,0,6266.0,True,17,city,MG
Luminárias,3138708,1,18.3621,2020-06-26,0.0,0,5446.0,True,13,city,MG
Luz,3138807,22,120.77958,2020-06-26,0.0455,1,18215.0,True,25,city,MG
Machacalis,3138906,1,14.06272,2020-06-26,0.0,0,7111.0,True,21,city,MG
Machado,3139003,21,49.84217,2020-06-26,0.0,0,42133.0,True,82,city,MG
Madre de Deus de Minas,3139102,2,39.23107,2020-06-26,0.0,0,5098.0,True,26,city,MG
Malacacheta,3139201,10,53.6193,2020-06-26,0.0,0,18650.0,True,43,city,MG
Mamonas,3139250,1,15.28351,2020-06-26,0.0,0,6543.0,True,53,city,MG
Manga,3139300,1,5.43272,2020-06-26,0.0,0,18407.0,True,7,city,MG
Manhuaçu,3139409,147,162.9188,2020-06-26,0.0204,3,90229.0,True,89,city,MG
Manhumirim,3139508,13,57.25107,2020-06-26,0.0,0,22707.0,True,60,city,MG
Mantena,3139607,112,405.15121,2020-06-26,0.0357,4,27644.0,True,50,city,MG
Maravilhas,3139706,0,,2020-06-26,0.0,0,7976.0,True,15,city,MG
Mar de Espanha,3139805,46,358.98236,2020-06-26,0.1304,6,12814.0,True,51,city,MG
Maria da Fé,3139904,7,49.663,2020-06-26,0.0,0,14095.0,True,41,city,MG
Mariana,3140001,552,909.03103,2020-06-26,0.0163,9,60724.0,True,98,city,MG
Mário Campos,3140159,45,291.90451,2020-06-26,0.0222,1,15416.0,True,79,city,MG
Maripá de Minas,3140209,4,134.54423,2020-06-26,0.0,0,2973.0,True,67,city,MG
Marliéria,3140308,6,148.55162,2020-06-26,0.0,0,4039.0,True,76,city,MG
Martinho Campos,3140506,5,37.34688,2020-06-26,0.2,1,13388.0,True,63,city,MG
Martins Soares,3140530,18,213.85292,2020-06-26,0.0,0,8417.0,True,17,city,MG
Mata Verde,3140555,10,116.46867,2020-06-26,0.0,0,8586.0,True,22,city,MG
Materlândia,3140605,3,67.27966,2020-06-26,0.3333,1,4459.0,True,35,city,MG
Mateus Leme,3140704,32,102.94023,2020-06-26,0.0312,1,31086.0,True,41,city,MG
Mathias Lobato,3171501,2,62.44146,2020-06-26,0.0,0,3203.0,True,38,city,MG
Matias Barbosa,3140803,26,179.70694,2020-06-26,0.0,0,14468.0,True,74,city,MG
Matias Cardoso,3140852,9,80.66685,2020-06-26,0.0,0,11157.0,True,50,city,MG
Matipó,3140902,6,31.7326,2020-06-26,0.0,0,18908.0,True,38,city,MG
Matozinhos,3141108,48,126.91698,2020-06-26,0.0,0,37820.0,True,82,city,MG
Medeiros,3141306,2,52.60389,2020-06-26,0.0,0,3802.0,True,18,city,MG
Medina,3141405,29,139.28915,2020-06-26,0.0345,1,20820.0,True,49,city,MG
Mercês,3141603,11,102.43039,2020-06-26,0.0,0,10739.0,True,18,city,MG
Mesquita,3141702,19,338.98305,2020-06-26,0.0,0,5605.0,True,31,city,MG
Minas Novas,3141801,3,9.52865,2020-06-26,0.0,0,31484.0,True,61,city,MG
Mirabela,3142007,8,58.87115,2020-06-26,0.0,0,13589.0,True,33,city,MG
Miradouro,3142106,11,102.28752,2020-06-26,0.0909,1,10754.0,True,44,city,MG
Miraí,3142205,22,146.52991,2020-06-26,0.0,0,15014.0,True,43,city,MG
Moeda,3142304,12,243.95202,2020-06-26,0.0,0,4919.0,True,28,city,MG
Moema,3142403,23,305.97313,2020-06-26,0.0435,1,7517.0,True,59,city,MG
Monsenhor Paulo,3142601,1,11.51013,2020-06-26,0.0,0,8688.0,True,6,city,MG
Montalvânia,3142700,3,20.16536,2020-06-26,0.0,0,14877.0,True,30,city,MG
Monte Alegre de Minas,3142809,87,411.93182,2020-06-26,0.0345,3,21120.0,True,49,city,MG
Monte Azul,3142908,16,76.72389,2020-06-26,0.0,0,20854.0,True,71,city,MG
Monte Carmelo,3143104,14,29.28319,2020-06-26,0.0714,1,47809.0,True,77,city,MG
Monte Formoso,3143153,3,61.14961,2020-06-26,0.0,0,4906.0,True,21,city,MG
Monte Santo de Minas,3143203,2,9.29195,2020-06-26,0.0,0,21524.0,True,22,city,MG
Montes Claros,3143302,223,54.47781,2020-06-26,0.0135,3,409341.0,True,82,city,MG
Monte Sião,3143401,64,268.87367,2020-06-26,0.0156,1,23803.0,True,44,city,MG
Montezuma,3143450,1,12.12268,2020-06-26,0.0,0,8249.0,True,1,city,MG
Morro da Garça,3143609,5,203.08692,2020-06-26,0.4,2,2462.0,True,65,city,MG
Morro do Pilar,3143708,2,62.85355,2020-06-26,0.0,0,3182.0,True,1,city,MG
Munhoz,3143807,19,315.14347,2020-06-26,0.1053,2,6029.0,True,71,city,MG
Muriaé,3143906,639,587.51598,2020-06-26,0.0282,18,108763.0,True,90,city,MG
Mutum,3144003,102,378.07183,2020-06-26,0.0,0,26979.0,True,59,city,MG
Muzambinho,3144102,6,29.17011,2020-06-26,0.0,0,20569.0,True,63,city,MG
Nacip Raydan,3144201,2,62.1118,2020-06-26,0.0,0,3220.0,True,1,city,MG
Nanuque,3144300,62,152.14724,2020-06-26,0.0323,2,40750.0,True,84,city,MG
Naque,3144359,8,114.35106,2020-06-26,0.125,1,6996.0,True,40,city,MG
Natércia,3144409,1,21.14165,2020-06-26,0.0,0,4730.0,True,7,city,MG
Nazareno,3144508,4,46.4684,2020-06-26,0.0,0,8608.0,True,70,city,MG
Nepomuceno,3144607,30,112.06993,2020-06-26,0.0,0,26769.0,True,37,city,MG
Ninheira,3144656,3,29.14036,2020-06-26,0.0,0,10295.0,True,35,city,MG
Nova Belém,3144672,1,31.34796,2020-06-26,0.0,0,3190.0,True,34,city,MG
Nova Era,3144706,18,102.40073,2020-06-26,0.0,0,17578.0,True,26,city,MG
